BeginDate,Type,Mw
07/12/2024 06:20,actual,15057
07/12/2024 06:25,actual,15127
07/12/2024 06:30,actual,15179
07/12/2024 06:35,actual,15236
07/12/2024 06:40,actual,15325
07/12/2024 06:45,actual,15382
07/12/2024 06:50,actual,15415
07/12/2024 06:55,actual,15509
07/12/2024 07:00,actual,15614
07/12/2024 07:05,actual,15782
07/12/2024 07:10,actual,15841
07/12/2024 07:15,actual,15915
07/12/2024 07:20,actual,15962
07/12/2024 07:25,actual,16058
07/12/2024 07:30,actual,16105
07/12/2024 07:35,actual,16164
07/12/2024 07:40,actual,16190
07/12/2024 07:45,actual,16210
07/12/2024 07:50,actual,16275
07/12/2024 07:55,actual,16327
07/12/2024 08:00,actual,16435
07/12/2024 08:05,actual,16455
07/12/2024 08:10,actual,16524
07/12/2024 08:15,actual,16579
07/12/2024 08:20,actual,16634
07/12/2024 08:25,actual,16650
07/12/2024 08:30,actual,16661
07/12/2024 08:35,actual,16698
07/12/2024 08:40,actual,16751
07/12/2024 08:45,actual,16752
07/12/2024 08:50,actual,16776
07/12/2024 08:55,actual,16775
07/12/2024 09:00,actual,16875
07/12/2024 09:05,actual,16842
07/12/2024 09:10,actual,16822
07/12/2024 09:15,actual,16812
07/12/2024 09:20,actual,16751
07/12/2024 09:25,actual,16761
07/12/2024 09:30,actual,16716
07/12/2024 09:35,actual,16769
07/12/2024 09:40,actual,16756
07/12/2024 09:45,actual,16737
07/12/2024 09:50,actual,16744
07/12/2024 09:55,actual,16811
07/12/2024 10:00,actual,16849
07/12/2024 10:05,actual,16836
07/12/2024 10:10,actual,16865
07/12/2024 10:15,actual,16892
07/12/2024 10:20,actual,16950
07/12/2024 10:25,actual,17024
07/12/2024 10:30,actual,17073
07/12/2024 10:35,actual,17128
07/12/2024 10:40,actual,17189
07/12/2024 10:45,actual,17246
07/12/2024 10:50,actual,17337
07/12/2024 10:55,actual,17443
07/12/2024 11:00,actual,17526
07/12/2024 11:05,actual,17639
07/12/2024 11:10,actual,17698
07/12/2024 11:15,actual,17853
07/12/2024 11:20,actual,17986
07/12/2024 11:25,actual,18064
07/12/2024 11:30,actual,18136
07/12/2024 11:35,actual,18162
07/12/2024 11:40,actual,18225
07/12/2024 11:45,actual,18249
07/12/2024 11:50,actual,18323
07/12/2024 11:55,actual,18447
07/12/2024 12:00,actual,18490
07/12/2024 12:05,actual,18540
07/12/2024 12:10,actual,18553
07/12/2024 12:15,actual,18662
07/12/2024 12:20,actual,18736
07/12/2024 12:25,actual,18775
07/12/2024 12:30,actual,18850
07/12/2024 12:35,actual,18974
07/12/2024 12:40,actual,19042
07/12/2024 12:45,actual,19091
07/12/2024 12:50,actual,19119
07/12/2024 12:55,actual,19206
07/12/2024 13:00,actual,19213
07/12/2024 13:05,actual,19257
07/12/2024 13:10,actual,19246
07/12/2024 13:15,actual,19276
07/12/2024 13:20,actual,19256
07/12/2024 13:25,actual,19256
07/12/2024 13:30,actual,19268
07/12/2024 13:35,actual,19331
07/12/2024 13:40,actual,19315
07/12/2024 13:45,actual,19257
07/12/2024 13:50,actual,19363
07/12/2024 13:55,actual,19321
07/12/2024 14:00,actual,19273
07/12/2024 14:05,actual,19307
07/12/2024 14:10,actual,19319
07/12/2024 14:15,actual,19320
07/12/2024 14:20,actual,19332
07/12/2024 14:25,actual,19343
07/12/2024 14:30,actual,19329
07/12/2024 14:35,actual,19324
07/12/2024 14:40,actual,19403
07/12/2024 14:45,actual,19454
07/12/2024 14:50,actual,19426
07/12/2024 14:55,actual,19461
07/12/2024 15:00,actual,19480
07/12/2024 15:05,actual,19452
07/12/2024 15:10,actual,19480
07/12/2024 15:15,actual,19546
07/12/2024 15:20,actual,19492
07/12/2024 15:25,actual,19513
07/12/2024 15:30,actual,19536
07/12/2024 15:35,actual,19607
07/12/2024 15:40,actual,19692
07/12/2024 15:45,actual,19794
07/12/2024 15:50,actual,19869
07/12/2024 15:55,actual,19954
07/12/2024 16:00,actual,19975
07/12/2024 16:05,actual,20002
07/12/2024 16:10,actual,20143
07/12/2024 16:15,actual,20225
07/12/2024 16:20,actual,20284
07/12/2024 16:25,actual,20400
07/12/2024 16:30,actual,20465
07/12/2024 16:35,actual,20492
07/12/2024 16:40,actual,20608
07/12/2024 16:45,actual,20650
07/12/2024 16:50,actual,20756
07/12/2024 16:55,actual,20852
07/12/2024 17:00,actual,20807
07/12/2024 17:05,actual,20857
07/12/2024 17:10,actual,20856
07/12/2024 17:15,actual,20903
07/12/2024 17:20,actual,20961
07/12/2024 17:25,actual,21032
07/12/2024 17:30,actual,21037
07/12/2024 17:35,actual,21079
07/12/2024 17:40,actual,21118
07/12/2024 17:45,actual,21192
07/12/2024 17:50,actual,21233
07/12/2024 17:55,actual,21309
07/12/2024 18:00,actual,21291
07/12/2024 18:05,actual,21319
07/12/2024 18:10,actual,21310
07/12/2024 18:15,actual,21383
07/12/2024 18:20,actual,21388
07/12/2024 18:25,actual,21419
07/12/2024 18:30,actual,21402
07/12/2024 18:35,actual,21415
07/12/2024 18:40,actual,21352
07/12/2024 18:45,actual,21318
07/12/2024 18:50,actual,21235
07/12/2024 18:55,actual,21287
07/12/2024 19:00,actual,21350
07/12/2024 19:05,actual,21355
07/12/2024 19:10,actual,21378
07/12/2024 19:15,actual,21342
07/12/2024 19:20,actual,21324
07/12/2024 19:25,actual,21254
07/12/2024 19:30,actual,21222
07/12/2024 19:35,actual,21154
07/12/2024 19:40,actual,21110
07/12/2024 19:45,actual,21069
07/12/2024 19:50,actual,21036
07/12/2024 19:55,actual,21001
07/12/2024 20:00,actual,20906
07/12/2024 20:05,actual,20850
07/12/2024 20:10,actual,20807
07/12/2024 20:15,actual,20777
07/12/2024 20:20,actual,20764
07/12/2024 20:25,actual,20769
07/12/2024 20:30,actual,20673
07/12/2024 20:35,actual,20680
07/12/2024 20:40,actual,20673
07/12/2024 20:45,actual,20621
07/12/2024 20:50,actual,20594
07/12/2024 20:55,actual,20540
07/12/2024 21:00,actual,20471
07/12/2024 21:05,actual,20365
07/12/2024 21:10,actual,20232
07/12/2024 21:15,actual,20219
07/12/2024 21:20,actual,20135
07/12/2024 21:25,actual,20036
07/12/2024 21:30,actual,19990
07/12/2024 21:35,actual,19870
07/12/2024 21:40,actual,19780
07/12/2024 21:45,actual,19699
07/12/2024 21:50,actual,19586
07/12/2024 21:55,actual,19484
07/12/2024 22:00,actual,19300
07/12/2024 22:05,actual,19199
07/12/2024 22:10,actual,19076
07/12/2024 22:15,actual,18959
07/12/2024 22:20,actual,18898
07/12/2024 22:25,actual,18770
07/12/2024 22:30,actual,18662
07/12/2024 22:35,actual,18558
07/12/2024 22:40,actual,18435
07/12/2024 22:45,actual,18319
07/12/2024 22:50,actual,18204
07/12/2024 22:55,actual,18043
07/12/2024 23:00,actual,17921
07/12/2024 23:05,actual,17844
07/12/2024 23:10,actual,17706
07/12/2024 23:15,actual,17659
07/12/2024 23:20,actual,17545
07/12/2024 23:25,actual,17397
07/12/2024 23:30,actual,17297
07/12/2024 23:35,actual,17214
07/12/2024 23:40,actual,17112
07/12/2024 23:45,actual,16996
07/12/2024 23:50,actual,16883
07/12/2024 23:55,actual,16791
