BeginDate,Type,Mw
07/03/2024 03:50,actual,10619
07/03/2024 03:55,actual,10600
07/03/2024 04:00,actual,10620
07/03/2024 04:05,actual,10672
07/03/2024 04:10,actual,10677
07/03/2024 04:15,actual,10665
07/03/2024 04:20,actual,10681
07/03/2024 04:25,actual,10687
07/03/2024 04:30,actual,10715
07/03/2024 04:35,actual,10721
07/03/2024 04:40,actual,10741
07/03/2024 04:45,actual,10754
07/03/2024 04:50,actual,10765
07/03/2024 04:55,actual,10800
07/03/2024 05:00,actual,10856
07/03/2024 05:05,actual,10920
07/03/2024 05:10,actual,10981
07/03/2024 05:15,actual,10984
07/03/2024 05:20,actual,10996
07/03/2024 05:25,actual,11009
07/03/2024 05:30,actual,11030
07/03/2024 05:35,actual,11065
07/03/2024 05:40,actual,11104
07/03/2024 05:45,actual,11165
07/03/2024 05:50,actual,11181
07/03/2024 05:55,actual,11229
07/03/2024 06:00,actual,11334
07/03/2024 06:05,actual,11505
07/03/2024 06:10,actual,11626
07/03/2024 06:15,actual,11635
07/03/2024 06:20,actual,11742
07/03/2024 06:25,actual,11749
07/03/2024 06:30,actual,11800
07/03/2024 06:35,actual,11864
07/03/2024 06:40,actual,11863
07/03/2024 06:45,actual,11860
07/03/2024 06:50,actual,11945
07/03/2024 06:55,actual,11994
07/03/2024 07:00,actual,12021
07/03/2024 07:05,actual,12147
07/03/2024 07:10,actual,12180
07/03/2024 07:15,actual,12234
07/03/2024 07:20,actual,12275
07/03/2024 07:25,actual,12284
07/03/2024 07:30,actual,12302
07/03/2024 07:35,actual,12279
07/03/2024 07:40,actual,12298
07/03/2024 07:45,actual,12257
07/03/2024 07:50,actual,12318
07/03/2024 07:55,actual,12295
07/03/2024 08:00,actual,12284
07/03/2024 08:05,actual,12275
07/03/2024 08:10,actual,12311
07/03/2024 08:15,actual,12322
07/03/2024 08:20,actual,12309
07/03/2024 08:25,actual,12327
07/03/2024 08:30,actual,12324
07/03/2024 08:35,actual,12316
07/03/2024 08:40,actual,12304
07/03/2024 08:45,actual,12284
07/03/2024 08:50,actual,12233
07/03/2024 08:55,actual,12228
07/03/2024 09:00,actual,12189
07/03/2024 09:05,actual,12250
07/03/2024 09:10,actual,12226
07/03/2024 09:15,actual,12198
07/03/2024 09:20,actual,12225
07/03/2024 09:25,actual,12255
07/03/2024 09:30,actual,12251
07/03/2024 09:35,actual,12219
07/03/2024 09:40,actual,12231
07/03/2024 09:45,actual,12239
07/03/2024 09:50,actual,12228
07/03/2024 09:55,actual,12239
07/03/2024 10:00,actual,12235
07/03/2024 10:05,actual,12240
07/03/2024 10:10,actual,12221
07/03/2024 10:15,actual,12220
07/03/2024 10:20,actual,12230
07/03/2024 10:25,actual,12235
07/03/2024 10:30,actual,12247
07/03/2024 10:35,actual,12274
07/03/2024 10:40,actual,12270
07/03/2024 10:45,actual,12293
07/03/2024 10:50,actual,12330
07/03/2024 10:55,actual,12318
07/03/2024 11:00,actual,12385
07/03/2024 11:05,actual,12439
07/03/2024 11:10,actual,12485
07/03/2024 11:15,actual,12508
07/03/2024 11:20,actual,12505
07/03/2024 11:25,actual,12603
07/03/2024 11:30,actual,12594
07/03/2024 11:35,actual,12629
07/03/2024 11:40,actual,12655
07/03/2024 11:45,actual,12679
07/03/2024 11:50,actual,12766
07/03/2024 11:55,actual,12744
07/03/2024 12:00,actual,12804
07/03/2024 12:05,actual,12820
07/03/2024 12:10,actual,12817
07/03/2024 12:15,actual,12884
07/03/2024 12:20,actual,12888
07/03/2024 12:25,actual,12944
07/03/2024 12:30,actual,12991
07/03/2024 12:35,actual,13055
07/03/2024 12:40,actual,13093
07/03/2024 12:45,actual,13188
07/03/2024 12:50,actual,13235
07/03/2024 12:55,actual,13301
07/03/2024 13:00,actual,13328
07/03/2024 13:05,actual,13376
07/03/2024 13:10,actual,13387
07/03/2024 13:15,actual,13427
07/03/2024 13:20,actual,13431
07/03/2024 13:25,actual,13477
07/03/2024 13:30,actual,13537
07/03/2024 13:35,actual,13587
07/03/2024 13:40,actual,13596
07/03/2024 13:45,actual,13659
07/03/2024 13:50,actual,13711
07/03/2024 13:55,actual,13772
07/03/2024 14:00,actual,13802
07/03/2024 14:05,actual,13861
07/03/2024 14:10,actual,13862
07/03/2024 14:15,actual,13903
07/03/2024 14:20,actual,13947
07/03/2024 14:25,actual,13974
07/03/2024 14:30,actual,13996
07/03/2024 14:35,actual,14075
07/03/2024 14:40,actual,14156
07/03/2024 14:45,actual,14159
07/03/2024 14:50,actual,14166
07/03/2024 14:55,actual,14265
07/03/2024 15:00,actual,14388
07/03/2024 15:05,actual,14411
07/03/2024 15:10,actual,14463
07/03/2024 15:15,actual,14535
07/03/2024 15:20,actual,14582
07/03/2024 15:25,actual,14697
07/03/2024 15:30,actual,14772
07/03/2024 15:35,actual,14883
07/03/2024 15:40,actual,14979
07/03/2024 15:45,actual,15030
07/03/2024 15:50,actual,15153
07/03/2024 15:55,actual,15251
07/03/2024 16:00,actual,15308
07/03/2024 16:05,actual,15423
07/03/2024 16:10,actual,15555
07/03/2024 16:15,actual,15657
07/03/2024 16:20,actual,15742
07/03/2024 16:25,actual,15855
07/03/2024 16:30,actual,15966
07/03/2024 16:35,actual,16026
07/03/2024 16:40,actual,16186
07/03/2024 16:45,actual,16251
07/03/2024 16:50,actual,16360
07/03/2024 16:55,actual,16413
07/03/2024 17:00,actual,16417
07/03/2024 17:05,actual,16485
07/03/2024 17:10,actual,16530
07/03/2024 17:15,actual,16617
07/03/2024 17:20,actual,16669
07/03/2024 17:25,actual,16749
07/03/2024 17:30,actual,16824
07/03/2024 17:35,actual,16861
07/03/2024 17:40,actual,16982
07/03/2024 17:45,actual,17031
07/03/2024 17:50,actual,17113
07/03/2024 17:55,actual,17150
07/03/2024 18:00,actual,17144
07/03/2024 18:05,actual,17074
07/03/2024 18:10,actual,17138
07/03/2024 18:15,actual,17141
07/03/2024 18:20,actual,17188
07/03/2024 18:25,actual,17197
07/03/2024 18:30,actual,17168
07/03/2024 18:35,actual,17164
07/03/2024 18:40,actual,17127
07/03/2024 18:45,actual,17168
07/03/2024 18:50,actual,17164
07/03/2024 18:55,actual,17173
07/03/2024 19:00,actual,17193
07/03/2024 19:05,actual,17175
07/03/2024 19:10,actual,17151
07/03/2024 19:15,actual,17166
07/03/2024 19:20,actual,17125
07/03/2024 19:25,actual,17041
07/03/2024 19:30,actual,16976
07/03/2024 19:35,actual,16914
07/03/2024 19:40,actual,16865
07/03/2024 19:45,actual,16820
07/03/2024 19:50,actual,16779
07/03/2024 19:55,actual,16691
07/03/2024 20:00,actual,16615
07/03/2024 20:05,actual,16502
07/03/2024 20:10,actual,16450
07/03/2024 20:15,actual,16464
07/03/2024 20:20,actual,16387
07/03/2024 20:25,actual,16389
07/03/2024 20:30,actual,16313
07/03/2024 20:35,actual,16306
07/03/2024 20:40,actual,16268
07/03/2024 20:45,actual,16216
07/03/2024 20:50,actual,16193
07/03/2024 20:55,actual,16115
07/03/2024 21:00,actual,16058
07/03/2024 21:05,actual,15964
07/03/2024 21:10,actual,15863
07/03/2024 21:15,actual,15830
07/03/2024 21:20,actual,15758
07/03/2024 21:25,actual,15661
07/03/2024 21:30,actual,15577
07/03/2024 21:35,actual,15501
07/03/2024 21:40,actual,15417
07/03/2024 21:45,actual,15328
07/03/2024 21:50,actual,15222
07/03/2024 21:55,actual,15124
07/03/2024 22:00,actual,15042
07/03/2024 22:05,actual,14919
07/03/2024 22:10,actual,14794
07/03/2024 22:15,actual,14694
07/03/2024 22:20,actual,14604
07/03/2024 22:25,actual,14536
07/03/2024 22:30,actual,14446
07/03/2024 22:35,actual,14327
07/03/2024 22:40,actual,14248
07/03/2024 22:45,actual,14157
07/03/2024 22:50,actual,14055
07/03/2024 22:55,actual,13953
07/03/2024 23:00,actual,13803
07/03/2024 23:05,actual,13693
07/03/2024 23:10,actual,13655
07/03/2024 23:15,actual,13538
07/03/2024 23:20,actual,13444
07/03/2024 23:25,actual,13340
07/03/2024 23:30,actual,13250
07/03/2024 23:35,actual,13157
07/03/2024 23:40,actual,13036
07/03/2024 23:45,actual,12955
07/03/2024 23:50,actual,12849
07/03/2024 23:55,actual,12766
