BeginDate,Type,Mw
07/04/2024 09:45,actual,11506
07/04/2024 09:50,actual,11545
07/04/2024 09:55,actual,11489
07/04/2024 10:00,actual,11469
07/04/2024 10:05,actual,11467
07/04/2024 10:10,actual,11495
07/04/2024 10:15,actual,11490
07/04/2024 10:20,actual,11499
07/04/2024 10:25,actual,11533
07/04/2024 10:30,actual,11551
07/04/2024 10:35,actual,11538
07/04/2024 10:40,actual,11576
07/04/2024 10:45,actual,11619
07/04/2024 10:50,actual,11691
07/04/2024 10:55,actual,11719
07/04/2024 11:00,actual,11784
07/04/2024 11:05,actual,11856
07/04/2024 11:10,actual,11892
07/04/2024 11:15,actual,12036
07/04/2024 11:20,actual,12135
07/04/2024 11:25,actual,12188
07/04/2024 11:30,actual,12278
07/04/2024 11:35,actual,12348
07/04/2024 11:40,actual,12442
07/04/2024 11:45,actual,12499
07/04/2024 11:50,actual,12582
07/04/2024 11:55,actual,12635
07/04/2024 12:00,actual,12664
07/04/2024 12:05,actual,12711
07/04/2024 12:10,actual,12809
07/04/2024 12:15,actual,12868
07/04/2024 12:20,actual,12947
07/04/2024 12:25,actual,12993
07/04/2024 12:30,actual,13020
07/04/2024 12:35,actual,13052
07/04/2024 12:40,actual,13117
07/04/2024 12:45,actual,13109
07/04/2024 12:50,actual,13177
07/04/2024 12:55,actual,13178
07/04/2024 13:00,actual,13267
07/04/2024 13:05,actual,13327
07/04/2024 13:10,actual,13403
07/04/2024 13:15,actual,13443
07/04/2024 13:20,actual,13546
07/04/2024 13:25,actual,13662
07/04/2024 13:30,actual,13760
07/04/2024 13:35,actual,13823
07/04/2024 13:40,actual,13896
07/04/2024 13:45,actual,13930
07/04/2024 13:50,actual,14048
07/04/2024 13:55,actual,14129
07/04/2024 14:00,actual,14168
07/04/2024 14:05,actual,14199
07/04/2024 14:10,actual,14216
07/04/2024 14:15,actual,14307
07/04/2024 14:20,actual,14365
07/04/2024 14:25,actual,14395
07/04/2024 14:30,actual,14407
07/04/2024 14:35,actual,14567
07/04/2024 14:40,actual,14619
07/04/2024 14:45,actual,14682
07/04/2024 14:50,actual,14795
07/04/2024 14:55,actual,14868
07/04/2024 15:00,actual,14945
07/04/2024 15:05,actual,15067
07/04/2024 15:10,actual,15085
07/04/2024 15:15,actual,15111
07/04/2024 15:20,actual,15284
07/04/2024 15:25,actual,15323
07/04/2024 15:30,actual,15403
07/04/2024 15:35,actual,15438
07/04/2024 15:40,actual,15431
07/04/2024 15:45,actual,15485
07/04/2024 15:50,actual,15553
07/04/2024 15:55,actual,15599
07/04/2024 16:00,actual,15595
07/04/2024 16:05,actual,15611
07/04/2024 16:10,actual,15691
07/04/2024 16:15,actual,15720
07/04/2024 16:20,actual,15744
07/04/2024 16:25,actual,15752
07/04/2024 16:30,actual,15809
07/04/2024 16:35,actual,15815
07/04/2024 16:40,actual,15902
07/04/2024 16:45,actual,15918
07/04/2024 16:50,actual,16082
07/04/2024 16:55,actual,16103
07/04/2024 17:00,actual,16113
07/04/2024 17:05,actual,16160
07/04/2024 17:10,actual,16233
07/04/2024 17:15,actual,16202
07/04/2024 17:20,actual,16325
07/04/2024 17:25,actual,16405
07/04/2024 17:30,actual,16537
07/04/2024 17:35,actual,16552
07/04/2024 17:40,actual,16592
07/04/2024 17:45,actual,16686
07/04/2024 17:50,actual,16666
07/04/2024 17:55,actual,16686
07/04/2024 18:00,actual,16651
07/04/2024 18:05,actual,16606
07/04/2024 18:10,actual,16589
07/04/2024 18:15,actual,16601
07/04/2024 18:20,actual,16622
07/04/2024 18:25,actual,16643
07/04/2024 18:30,actual,16615
07/04/2024 18:35,actual,16592
07/04/2024 18:40,actual,16616
07/04/2024 18:45,actual,16604
07/04/2024 18:50,actual,16622
07/04/2024 18:55,actual,16623
07/04/2024 19:00,actual,16551
07/04/2024 19:05,actual,16520
07/04/2024 19:10,actual,16523
07/04/2024 19:15,actual,16524
07/04/2024 19:20,actual,16501
07/04/2024 19:25,actual,16510
07/04/2024 19:30,actual,16494
07/04/2024 19:35,actual,16476
07/04/2024 19:40,actual,16439
07/04/2024 19:45,actual,16425
07/04/2024 19:50,actual,16433
07/04/2024 19:55,actual,16425
07/04/2024 20:00,actual,16387
07/04/2024 20:05,actual,16374
07/04/2024 20:10,actual,16358
07/04/2024 20:15,actual,16360
07/04/2024 20:20,actual,16338
07/04/2024 20:25,actual,16354
07/04/2024 20:30,actual,16363
07/04/2024 20:35,actual,16320
07/04/2024 20:40,actual,16350
07/04/2024 20:45,actual,16307
07/04/2024 20:50,actual,16323
07/04/2024 20:55,actual,16257
07/04/2024 21:00,actual,16183
07/04/2024 21:05,actual,16133
07/04/2024 21:10,actual,16056
07/04/2024 21:15,actual,15991
07/04/2024 21:20,actual,15945
07/04/2024 21:25,actual,15883
07/04/2024 21:30,actual,15891
07/04/2024 21:35,actual,15814
07/04/2024 21:40,actual,15753
07/04/2024 21:45,actual,15708
07/04/2024 21:50,actual,15649
07/04/2024 21:55,actual,15592
07/04/2024 22:00,actual,15575
07/04/2024 22:05,actual,15511
07/04/2024 22:10,actual,15423
07/04/2024 22:15,actual,15380
07/04/2024 22:20,actual,15358
07/04/2024 22:25,actual,15316
07/04/2024 22:30,actual,15257
07/04/2024 22:35,actual,15166
07/04/2024 22:40,actual,15115
07/04/2024 22:45,actual,15052
07/04/2024 22:50,actual,14932
07/04/2024 22:55,actual,14873
07/04/2024 23:00,actual,14750
07/04/2024 23:05,actual,14693
07/04/2024 23:10,actual,14611
07/04/2024 23:15,actual,14570
07/04/2024 23:20,actual,14457
07/04/2024 23:25,actual,14389
07/04/2024 23:30,actual,14342
07/04/2024 23:35,actual,14194
07/04/2024 23:40,actual,14122
07/04/2024 23:45,actual,14048
07/04/2024 23:50,actual,14008
07/04/2024 23:55,actual,13929
