BeginDate,Type,Mw
07/01/2024 14:15,actual,13620
07/01/2024 14:20,actual,13590
07/01/2024 14:25,actual,13603
07/01/2024 14:30,actual,13631
07/01/2024 14:35,actual,13639
07/01/2024 14:40,actual,13652
07/01/2024 14:45,actual,13694
07/01/2024 14:50,actual,13645
07/01/2024 14:55,actual,13708
07/01/2024 15:00,actual,13720
07/01/2024 15:05,actual,13787
07/01/2024 15:10,actual,13787
07/01/2024 15:15,actual,13866
07/01/2024 15:20,actual,13954
07/01/2024 15:25,actual,14019
07/01/2024 15:30,actual,14008
07/01/2024 15:35,actual,14118
07/01/2024 15:40,actual,14111
07/01/2024 15:45,actual,14122
07/01/2024 15:50,actual,14196
07/01/2024 15:55,actual,14291
07/01/2024 16:00,actual,14327
07/01/2024 16:05,actual,14333
07/01/2024 16:10,actual,14425
07/01/2024 16:15,actual,14558
07/01/2024 16:20,actual,14615
07/01/2024 16:25,actual,14705
07/01/2024 16:30,actual,14775
07/01/2024 16:35,actual,14783
07/01/2024 16:40,actual,14907
07/01/2024 16:45,actual,14974
07/01/2024 16:50,actual,15086
07/01/2024 16:55,actual,15182
07/01/2024 17:00,actual,15233
07/01/2024 17:05,actual,15268
07/01/2024 17:10,actual,15368
07/01/2024 17:15,actual,15503
07/01/2024 17:20,actual,15623
07/01/2024 17:25,actual,15696
07/01/2024 17:30,actual,15806
07/01/2024 17:35,actual,15893
07/01/2024 17:40,actual,16022
07/01/2024 17:45,actual,16138
07/01/2024 17:50,actual,16288
07/01/2024 17:55,actual,16374
07/01/2024 18:00,actual,16397
07/01/2024 18:05,actual,16381
07/01/2024 18:10,actual,16440
07/01/2024 18:15,actual,16527
07/01/2024 18:20,actual,16607
07/01/2024 18:25,actual,16698
07/01/2024 18:30,actual,16691
07/01/2024 18:35,actual,16766
07/01/2024 18:40,actual,16796
07/01/2024 18:45,actual,16821
07/01/2024 18:50,actual,16888
07/01/2024 18:55,actual,16891
07/01/2024 19:00,actual,16929
07/01/2024 19:05,actual,16909
07/01/2024 19:10,actual,16910
07/01/2024 19:15,actual,16859
07/01/2024 19:20,actual,16876
07/01/2024 19:25,actual,16842
07/01/2024 19:30,actual,16765
07/01/2024 19:35,actual,16767
07/01/2024 19:40,actual,16718
07/01/2024 19:45,actual,16680
07/01/2024 19:50,actual,16597
07/01/2024 19:55,actual,16569
07/01/2024 20:00,actual,16527
07/01/2024 20:05,actual,16493
07/01/2024 20:10,actual,16426
07/01/2024 20:15,actual,16387
07/01/2024 20:20,actual,16341
07/01/2024 20:25,actual,16310
07/01/2024 20:30,actual,16307
07/01/2024 20:35,actual,16291
07/01/2024 20:40,actual,16274
07/01/2024 20:45,actual,16231
07/01/2024 20:50,actual,16246
07/01/2024 20:55,actual,16174
07/01/2024 21:00,actual,16103
07/01/2024 21:05,actual,16052
07/01/2024 21:10,actual,16000
07/01/2024 21:15,actual,15926
07/01/2024 21:20,actual,15821
07/01/2024 21:25,actual,15739
07/01/2024 21:30,actual,15701
07/01/2024 21:35,actual,15604
07/01/2024 21:40,actual,15492
07/01/2024 21:45,actual,15415
07/01/2024 21:50,actual,15280
07/01/2024 21:55,actual,15187
07/01/2024 22:00,actual,15066
07/01/2024 22:05,actual,14912
07/01/2024 22:10,actual,14767
07/01/2024 22:15,actual,14698
07/01/2024 22:20,actual,14555
07/01/2024 22:25,actual,14435
07/01/2024 22:30,actual,14359
07/01/2024 22:35,actual,14209
07/01/2024 22:40,actual,14116
07/01/2024 22:45,actual,13971
07/01/2024 22:50,actual,13872
07/01/2024 22:55,actual,13735
07/01/2024 23:00,actual,13631
07/01/2024 23:05,actual,13503
07/01/2024 23:10,actual,13435
07/01/2024 23:15,actual,13340
07/01/2024 23:20,actual,13262
07/01/2024 23:25,actual,13124
07/01/2024 23:30,actual,12991
07/01/2024 23:35,actual,12917
07/01/2024 23:40,actual,12852
07/01/2024 23:45,actual,12682
07/01/2024 23:50,actual,12603
07/01/2024 23:55,actual,12509
