BeginDate,Type,Mw
07/05/2024 22:30,actual,16951
07/05/2024 22:35,actual,16838
07/05/2024 22:40,actual,16757
07/05/2024 22:45,actual,16681
07/05/2024 22:50,actual,16537
07/05/2024 22:55,actual,16453
07/05/2024 23:00,actual,16344
07/05/2024 23:05,actual,16206
07/05/2024 23:10,actual,16145
07/05/2024 23:15,actual,16053
07/05/2024 23:20,actual,15972
07/05/2024 23:25,actual,15846
07/05/2024 23:30,actual,15772
07/05/2024 23:35,actual,15681
07/05/2024 23:40,actual,15576
07/05/2024 23:45,actual,15484
07/05/2024 23:50,actual,15402
07/05/2024 23:55,actual,15276
