BeginDate,Type,Mw
06/25/2024 07:50,actual,12773
06/25/2024 07:55,actual,12769
06/25/2024 08:00,actual,12788
06/25/2024 08:05,actual,12825
06/25/2024 08:10,actual,12812
06/25/2024 08:15,actual,12768
06/25/2024 08:20,actual,12737
06/25/2024 08:25,actual,12735
06/25/2024 08:30,actual,12728
06/25/2024 08:35,actual,12676
06/25/2024 08:40,actual,12667
06/25/2024 08:45,actual,12635
06/25/2024 08:50,actual,12607
06/25/2024 08:55,actual,12638
06/25/2024 09:00,actual,12603
06/25/2024 09:05,actual,12568
06/25/2024 09:10,actual,12612
06/25/2024 09:15,actual,12603
06/25/2024 09:20,actual,12605
06/25/2024 09:25,actual,12598
06/25/2024 09:30,actual,12591
06/25/2024 09:35,actual,12588
06/25/2024 09:40,actual,12554
06/25/2024 09:45,actual,12568
06/25/2024 09:50,actual,12555
06/25/2024 09:55,actual,12600
06/25/2024 10:00,actual,12665
06/25/2024 10:05,actual,12656
06/25/2024 10:10,actual,12679
06/25/2024 10:15,actual,12702
06/25/2024 10:20,actual,12771
06/25/2024 10:25,actual,12740
06/25/2024 10:30,actual,12781
06/25/2024 10:35,actual,12899
06/25/2024 10:40,actual,12904
06/25/2024 10:45,actual,12957
06/25/2024 10:50,actual,13000
06/25/2024 10:55,actual,13005
06/25/2024 11:00,actual,13069
06/25/2024 11:05,actual,13107
06/25/2024 11:10,actual,13179
06/25/2024 11:15,actual,13250
06/25/2024 11:20,actual,13285
06/25/2024 11:25,actual,13346
06/25/2024 11:30,actual,13379
06/25/2024 11:35,actual,13453
06/25/2024 11:40,actual,13489
06/25/2024 11:45,actual,13548
06/25/2024 11:50,actual,13594
06/25/2024 11:55,actual,13632
06/25/2024 12:00,actual,13636
06/25/2024 12:05,actual,13666
06/25/2024 12:10,actual,13722
06/25/2024 12:15,actual,13766
06/25/2024 12:20,actual,13843
06/25/2024 12:25,actual,13921
06/25/2024 12:30,actual,13991
06/25/2024 12:35,actual,14133
06/25/2024 12:40,actual,14215
06/25/2024 12:45,actual,14272
06/25/2024 12:50,actual,14378
06/25/2024 12:55,actual,14501
06/25/2024 13:00,actual,14563
06/25/2024 13:05,actual,14717
06/25/2024 13:10,actual,14765
06/25/2024 13:15,actual,14907
06/25/2024 13:20,actual,14974
06/25/2024 13:25,actual,15098
06/25/2024 13:30,actual,15163
06/25/2024 13:35,actual,15260
06/25/2024 13:40,actual,15338
06/25/2024 13:45,actual,15397
06/25/2024 13:50,actual,15501
06/25/2024 13:55,actual,15552
06/25/2024 14:00,actual,15653
06/25/2024 14:05,actual,15720
06/25/2024 14:10,actual,15822
06/25/2024 14:15,actual,15824
06/25/2024 14:20,actual,15927
06/25/2024 14:25,actual,16044
06/25/2024 14:30,actual,16109
06/25/2024 14:35,actual,16185
06/25/2024 14:40,actual,16262
06/25/2024 14:45,actual,16267
06/25/2024 14:50,actual,16385
06/25/2024 14:55,actual,16420
06/25/2024 15:00,actual,16530
06/25/2024 15:05,actual,16603
06/25/2024 15:10,actual,16657
06/25/2024 15:15,actual,16702
06/25/2024 15:20,actual,16820
06/25/2024 15:25,actual,16930
06/25/2024 15:30,actual,17026
06/25/2024 15:35,actual,17129
06/25/2024 15:40,actual,17164
06/25/2024 15:45,actual,17744
06/25/2024 15:50,actual,17424
06/25/2024 15:55,actual,17499
06/25/2024 16:00,actual,17591
06/25/2024 16:05,actual,17711
06/25/2024 16:10,actual,17848
06/25/2024 16:15,actual,18005
06/25/2024 16:20,actual,18044
06/25/2024 16:25,actual,18218
06/25/2024 16:30,actual,18330
06/25/2024 16:35,actual,18422
06/25/2024 16:40,actual,18531
06/25/2024 16:45,actual,18625
06/25/2024 16:50,actual,18740
06/25/2024 16:55,actual,18825
06/25/2024 17:00,actual,18891
06/25/2024 17:05,actual,18958
06/25/2024 17:10,actual,19028
06/25/2024 17:15,actual,19117
06/25/2024 17:20,actual,19275
06/25/2024 17:25,actual,19394
06/25/2024 17:30,actual,19472
06/25/2024 17:35,actual,19546
06/25/2024 17:40,actual,19614
06/25/2024 17:45,actual,19693
06/25/2024 17:50,actual,19789
06/25/2024 17:55,actual,19808
06/25/2024 18:00,actual,19810
06/25/2024 18:05,actual,19812
06/25/2024 18:10,actual,19774
06/25/2024 18:15,actual,19809
06/25/2024 18:20,actual,19841
06/25/2024 18:25,actual,19857
06/25/2024 18:30,actual,19795
06/25/2024 18:35,actual,19790
06/25/2024 18:40,actual,19738
06/25/2024 18:45,actual,19753
06/25/2024 18:50,actual,19729
06/25/2024 18:55,actual,19719
06/25/2024 19:00,actual,19711
06/25/2024 19:05,actual,19740
06/25/2024 19:10,actual,19709
06/25/2024 19:15,actual,19685
06/25/2024 19:20,actual,19659
06/25/2024 19:25,actual,19573
06/25/2024 19:30,actual,19509
06/25/2024 19:35,actual,19446
06/25/2024 19:40,actual,19430
06/25/2024 19:45,actual,19351
06/25/2024 19:50,actual,19316
06/25/2024 19:55,actual,19242
06/25/2024 20:00,actual,19137
06/25/2024 20:05,actual,19064
06/25/2024 20:10,actual,19093
06/25/2024 20:15,actual,18999
06/25/2024 20:20,actual,18947
06/25/2024 20:25,actual,18921
06/25/2024 20:30,actual,18857
06/25/2024 20:35,actual,18806
06/25/2024 20:40,actual,18758
06/25/2024 20:45,actual,18740
06/25/2024 20:50,actual,18678
06/25/2024 20:55,actual,18593
06/25/2024 21:00,actual,18459
06/25/2024 21:05,actual,18325
06/25/2024 21:10,actual,18278
06/25/2024 21:15,actual,18175
06/25/2024 21:20,actual,18077
06/25/2024 21:25,actual,18016
06/25/2024 21:30,actual,17909
06/25/2024 21:35,actual,17807
06/25/2024 21:40,actual,17686
06/25/2024 21:45,actual,17609
06/25/2024 21:50,actual,17451
06/25/2024 21:55,actual,17347
06/25/2024 22:00,actual,17190
06/25/2024 22:05,actual,17046
06/25/2024 22:10,actual,16901
06/25/2024 22:15,actual,16802
06/25/2024 22:20,actual,16685
06/25/2024 22:25,actual,16563
06/25/2024 22:30,actual,16426
06/25/2024 22:35,actual,16280
06/25/2024 22:40,actual,16161
06/25/2024 22:45,actual,16028
06/25/2024 22:50,actual,15901
06/25/2024 22:55,actual,15736
06/25/2024 23:00,actual,15622
06/25/2024 23:05,actual,15422
06/25/2024 23:10,actual,15352
06/25/2024 23:15,actual,15281
06/25/2024 23:20,actual,15181
06/25/2024 23:25,actual,15006
06/25/2024 23:30,actual,14894
06/25/2024 23:35,actual,14797
06/25/2024 23:40,actual,14665
06/25/2024 23:45,actual,14601
06/25/2024 23:50,actual,14466
06/25/2024 23:55,actual,14373
