BeginDate,Type,Mw
06/28/2024 03:40,actual,10310
06/28/2024 03:45,actual,10291
06/28/2024 03:50,actual,10268
06/28/2024 03:55,actual,10276
06/28/2024 04:00,actual,10282
06/28/2024 04:05,actual,10357
06/28/2024 04:10,actual,10341
06/28/2024 04:15,actual,10330
06/28/2024 04:20,actual,10323
06/28/2024 04:25,actual,10338
06/28/2024 04:30,actual,10325
06/28/2024 04:35,actual,10379
06/28/2024 04:40,actual,10388
06/28/2024 04:45,actual,10381
06/28/2024 04:50,actual,10365
06/28/2024 04:55,actual,10396
06/28/2024 05:00,actual,10462
06/28/2024 05:05,actual,10536
06/28/2024 05:10,actual,10542
06/28/2024 05:15,actual,10578
06/28/2024 05:20,actual,10584
06/28/2024 05:25,actual,10603
06/28/2024 05:30,actual,10616
06/28/2024 05:35,actual,10651
06/28/2024 05:40,actual,10725
06/28/2024 05:45,actual,10730
06/28/2024 05:50,actual,10793
06/28/2024 05:55,actual,10861
06/28/2024 06:00,actual,10928
06/28/2024 06:05,actual,11041
06/28/2024 06:10,actual,11145
06/28/2024 06:15,actual,11178
06/28/2024 06:20,actual,11236
06/28/2024 06:25,actual,11254
06/28/2024 06:30,actual,11304
06/28/2024 06:35,actual,11320
06/28/2024 06:40,actual,11341
06/28/2024 06:45,actual,11374
06/28/2024 06:50,actual,11374
06/28/2024 06:55,actual,11388
06/28/2024 07:00,actual,11433
06/28/2024 07:05,actual,11487
06/28/2024 07:10,actual,11473
06/28/2024 07:15,actual,11476
06/28/2024 07:20,actual,11424
06/28/2024 07:25,actual,11418
06/28/2024 07:30,actual,11410
06/28/2024 07:35,actual,11373
06/28/2024 07:40,actual,11354
06/28/2024 07:45,actual,11277
06/28/2024 07:50,actual,11245
06/28/2024 07:55,actual,11180
06/28/2024 08:00,actual,11157
06/28/2024 08:05,actual,11116
06/28/2024 08:10,actual,11116
06/28/2024 08:15,actual,11046
06/28/2024 08:20,actual,10964
06/28/2024 08:25,actual,10891
06/28/2024 08:30,actual,10872
06/28/2024 08:35,actual,10767
06/28/2024 08:40,actual,10701
06/28/2024 08:45,actual,10605
06/28/2024 08:50,actual,10580
06/28/2024 08:55,actual,10497
06/28/2024 09:00,actual,10435
06/28/2024 09:05,actual,10396
06/28/2024 09:10,actual,10313
06/28/2024 09:15,actual,10266
06/28/2024 09:20,actual,10185
06/28/2024 09:25,actual,10185
06/28/2024 09:30,actual,10091
06/28/2024 09:35,actual,10081
06/28/2024 09:40,actual,10017
06/28/2024 09:45,actual,9976
06/28/2024 09:50,actual,9956
06/28/2024 09:55,actual,9909
06/28/2024 10:00,actual,9942
06/28/2024 10:05,actual,9918
06/28/2024 10:10,actual,9868
06/28/2024 10:15,actual,9828
06/28/2024 10:20,actual,9846
06/28/2024 10:25,actual,9854
06/28/2024 10:30,actual,9845
06/28/2024 10:35,actual,9779
06/28/2024 10:40,actual,9784
06/28/2024 10:45,actual,9811
06/28/2024 10:50,actual,9806
06/28/2024 10:55,actual,9802
06/28/2024 11:00,actual,9786
06/28/2024 11:05,actual,9763
06/28/2024 11:10,actual,9790
06/28/2024 11:15,actual,9783
06/28/2024 11:20,actual,9773
06/28/2024 11:25,actual,9744
06/28/2024 11:30,actual,9784
06/28/2024 11:35,actual,9788
06/28/2024 11:40,actual,9768
06/28/2024 11:45,actual,9778
06/28/2024 11:50,actual,9811
06/28/2024 11:55,actual,9768
06/28/2024 12:00,actual,9790
06/28/2024 12:05,actual,9772
06/28/2024 12:10,actual,9806
06/28/2024 12:15,actual,9793
06/28/2024 12:20,actual,9781
06/28/2024 12:25,actual,9785
06/28/2024 12:30,actual,9814
06/28/2024 12:35,actual,9868
06/28/2024 12:40,actual,9914
06/28/2024 12:45,actual,9942
06/28/2024 12:50,actual,9982
06/28/2024 12:55,actual,10016
06/28/2024 13:00,actual,9987
06/28/2024 13:05,actual,9981
06/28/2024 13:10,actual,10035
06/28/2024 13:15,actual,10057
06/28/2024 13:20,actual,10115
06/28/2024 13:25,actual,10180
06/28/2024 13:30,actual,10177
06/28/2024 13:35,actual,10197
06/28/2024 13:40,actual,10246
06/28/2024 13:45,actual,10277
06/28/2024 13:50,actual,10314
06/28/2024 13:55,actual,10379
06/28/2024 14:00,actual,10349
06/28/2024 14:05,actual,10387
06/28/2024 14:10,actual,10456
06/28/2024 14:15,actual,10483
06/28/2024 14:20,actual,10507
06/28/2024 14:25,actual,10562
06/28/2024 14:30,actual,10629
06/28/2024 14:35,actual,10681
06/28/2024 14:40,actual,10718
06/28/2024 14:45,actual,10764
06/28/2024 14:50,actual,10874
06/28/2024 14:55,actual,10812
06/28/2024 15:00,actual,10937
06/28/2024 15:05,actual,10990
06/28/2024 15:10,actual,11065
06/28/2024 15:15,actual,11164
06/28/2024 15:20,actual,11210
06/28/2024 15:25,actual,11293
06/28/2024 15:30,actual,11425
06/28/2024 15:35,actual,11475
06/28/2024 15:40,actual,11536
06/28/2024 15:45,actual,11635
06/28/2024 15:50,actual,11735
06/28/2024 15:55,actual,11837
06/28/2024 16:00,actual,11967
06/28/2024 16:05,actual,12062
06/28/2024 16:10,actual,12123
06/28/2024 16:15,actual,12238
06/28/2024 16:20,actual,12358
06/28/2024 16:25,actual,12505
06/28/2024 16:30,actual,12585
06/28/2024 16:35,actual,12730
06/28/2024 16:40,actual,12868
06/28/2024 16:45,actual,12975
06/28/2024 16:50,actual,13161
06/28/2024 16:55,actual,13215
06/28/2024 17:00,actual,13272
06/28/2024 17:05,actual,13414
06/28/2024 17:10,actual,13483
06/28/2024 17:15,actual,13637
06/28/2024 17:20,actual,13730
06/28/2024 17:25,actual,13846
06/28/2024 17:30,actual,13921
06/28/2024 17:35,actual,14065
06/28/2024 17:40,actual,14204
06/28/2024 17:45,actual,14284
06/28/2024 17:50,actual,14388
06/28/2024 17:55,actual,14459
06/28/2024 18:00,actual,14470
06/28/2024 18:05,actual,14520
06/28/2024 18:10,actual,14612
06/28/2024 18:15,actual,14643
06/28/2024 18:20,actual,14712
06/28/2024 18:25,actual,14796
06/28/2024 18:30,actual,14860
06/28/2024 18:35,actual,14904
06/28/2024 18:40,actual,14963
06/28/2024 18:45,actual,14981
06/28/2024 18:50,actual,15073
06/28/2024 18:55,actual,15049
06/28/2024 19:00,actual,15028
06/28/2024 19:05,actual,15057
06/28/2024 19:10,actual,14996
06/28/2024 19:15,actual,14974
06/28/2024 19:20,actual,14919
06/28/2024 19:25,actual,14891
06/28/2024 19:30,actual,14868
06/28/2024 19:35,actual,14824
06/28/2024 19:40,actual,14804
06/28/2024 19:45,actual,14749
06/28/2024 19:50,actual,14716
06/28/2024 19:55,actual,14665
06/28/2024 20:00,actual,14601
06/28/2024 20:05,actual,14539
06/28/2024 20:10,actual,14536
06/28/2024 20:15,actual,14487
06/28/2024 20:20,actual,14456
06/28/2024 20:25,actual,14465
06/28/2024 20:30,actual,14422
06/28/2024 20:35,actual,14383
06/28/2024 20:40,actual,14388
06/28/2024 20:45,actual,14371
06/28/2024 20:50,actual,14330
06/28/2024 20:55,actual,14314
06/28/2024 21:00,actual,14264
06/28/2024 21:05,actual,14188
06/28/2024 21:10,actual,14108
06/28/2024 21:15,actual,14055
06/28/2024 21:20,actual,14000
06/28/2024 21:25,actual,13961
06/28/2024 21:30,actual,13870
06/28/2024 21:35,actual,13832
06/28/2024 21:40,actual,13712
06/28/2024 21:45,actual,13681
06/28/2024 21:50,actual,13601
06/28/2024 21:55,actual,13550
06/28/2024 22:00,actual,13483
06/28/2024 22:05,actual,13282
06/28/2024 22:10,actual,13232
06/28/2024 22:15,actual,13159
06/28/2024 22:20,actual,13114
06/28/2024 22:25,actual,13016
06/28/2024 22:30,actual,12952
06/28/2024 22:35,actual,12875
06/28/2024 22:40,actual,12752
06/28/2024 22:45,actual,12682
06/28/2024 22:50,actual,12549
06/28/2024 22:55,actual,12483
06/28/2024 23:00,actual,12375
06/28/2024 23:05,actual,12297
06/28/2024 23:10,actual,12224
06/28/2024 23:15,actual,12130
06/28/2024 23:20,actual,12071
06/28/2024 23:25,actual,11975
06/28/2024 23:30,actual,11901
06/28/2024 23:35,actual,11809
06/28/2024 23:40,actual,11716
06/28/2024 23:45,actual,11640
06/28/2024 23:50,actual,11577
06/28/2024 23:55,actual,11517
