BeginDate,Type,Mw
07/11/2024 07:15,actual,17856
07/11/2024 07:20,actual,17930
07/11/2024 07:25,actual,17984
07/11/2024 07:30,actual,18052
07/11/2024 07:35,actual,18119
07/11/2024 07:40,actual,18136
07/11/2024 07:45,actual,18249
07/11/2024 07:50,actual,18252
07/11/2024 07:55,actual,18362
07/11/2024 08:00,actual,18380
07/11/2024 08:05,actual,18435
07/11/2024 08:10,actual,18504
07/11/2024 08:15,actual,18499
07/11/2024 08:20,actual,18521
07/11/2024 08:25,actual,18521
07/11/2024 08:30,actual,18562
07/11/2024 08:35,actual,18591
07/11/2024 08:40,actual,18565
07/11/2024 08:45,actual,18575
07/11/2024 08:50,actual,18587
07/11/2024 08:55,actual,18599
07/11/2024 09:00,actual,18654
07/11/2024 09:05,actual,18637
07/11/2024 09:10,actual,18658
07/11/2024 09:15,actual,18638
07/11/2024 09:20,actual,18629
07/11/2024 09:25,actual,18618
07/11/2024 09:30,actual,18641
07/11/2024 09:35,actual,18618
07/11/2024 09:40,actual,18607
07/11/2024 09:45,actual,18587
07/11/2024 09:50,actual,18552
07/11/2024 09:55,actual,18636
07/11/2024 10:00,actual,18642
07/11/2024 10:05,actual,18642
07/11/2024 10:10,actual,18704
07/11/2024 10:15,actual,18685
07/11/2024 10:20,actual,18708
07/11/2024 10:25,actual,18742
07/11/2024 10:30,actual,18705
07/11/2024 10:35,actual,18704
07/11/2024 10:40,actual,18731
07/11/2024 10:45,actual,18679
07/11/2024 10:50,actual,18709
07/11/2024 10:55,actual,18687
07/11/2024 11:00,actual,18660
07/11/2024 11:05,actual,18690
07/11/2024 11:10,actual,18698
07/11/2024 11:15,actual,18718
07/11/2024 11:20,actual,18664
07/11/2024 11:25,actual,18717
07/11/2024 11:30,actual,18668
07/11/2024 11:35,actual,18758
07/11/2024 11:40,actual,18750
07/11/2024 11:45,actual,18780
07/11/2024 11:50,actual,18817
07/11/2024 11:55,actual,18851
07/11/2024 12:00,actual,18826
07/11/2024 12:05,actual,18882
07/11/2024 12:10,actual,18877
07/11/2024 12:15,actual,18857
07/11/2024 12:20,actual,18882
07/11/2024 12:25,actual,18920
07/11/2024 12:30,actual,18928
07/11/2024 12:35,actual,18985
07/11/2024 12:40,actual,18968
07/11/2024 12:45,actual,19075
07/11/2024 12:50,actual,19089
07/11/2024 12:55,actual,19086
07/11/2024 13:00,actual,19160
07/11/2024 13:05,actual,19154
07/11/2024 13:10,actual,19243
07/11/2024 13:15,actual,19289
07/11/2024 13:20,actual,19317
07/11/2024 13:25,actual,19361
07/11/2024 13:30,actual,19358
07/11/2024 13:35,actual,19417
07/11/2024 13:40,actual,19474
07/11/2024 13:45,actual,19520
07/11/2024 13:50,actual,19649
07/11/2024 13:55,actual,19692
07/11/2024 14:00,actual,19770
07/11/2024 14:05,actual,19762
07/11/2024 14:10,actual,19836
07/11/2024 14:15,actual,19894
07/11/2024 14:20,actual,20017
07/11/2024 14:25,actual,20078
07/11/2024 14:30,actual,20125
07/11/2024 14:35,actual,20183
07/11/2024 14:40,actual,20296
07/11/2024 14:45,actual,20417
07/11/2024 14:50,actual,20536
07/11/2024 14:55,actual,20551
07/11/2024 15:00,actual,20564
07/11/2024 15:05,actual,20655
07/11/2024 15:10,actual,20681
07/11/2024 15:15,actual,20813
07/11/2024 15:20,actual,20854
07/11/2024 15:25,actual,20872
07/11/2024 15:30,actual,20914
07/11/2024 15:35,actual,20968
07/11/2024 15:40,actual,21033
07/11/2024 15:45,actual,21066
07/11/2024 15:50,actual,21202
07/11/2024 15:55,actual,21238
07/11/2024 16:00,actual,21268
07/11/2024 16:05,actual,21408
07/11/2024 16:10,actual,21494
07/11/2024 16:15,actual,21612
07/11/2024 16:20,actual,21683
07/11/2024 16:25,actual,21797
07/11/2024 16:30,actual,21823
07/11/2024 16:35,actual,21907
07/11/2024 16:40,actual,21959
07/11/2024 16:45,actual,22019
07/11/2024 16:50,actual,22111
07/11/2024 16:55,actual,22203
07/11/2024 17:00,actual,21991
07/11/2024 17:05,actual,21958
07/11/2024 17:10,actual,21988
07/11/2024 17:15,actual,22094
07/11/2024 17:20,actual,22173
07/11/2024 17:25,actual,22285
07/11/2024 17:30,actual,22371
07/11/2024 17:35,actual,22373
07/11/2024 17:40,actual,22412
07/11/2024 17:45,actual,22460
07/11/2024 17:50,actual,22544
07/11/2024 17:55,actual,22598
07/11/2024 18:00,actual,22540
07/11/2024 18:05,actual,22450
07/11/2024 18:10,actual,22441
07/11/2024 18:15,actual,22496
07/11/2024 18:20,actual,22499
07/11/2024 18:25,actual,22550
07/11/2024 18:30,actual,22534
07/11/2024 18:35,actual,22475
07/11/2024 18:40,actual,22466
07/11/2024 18:45,actual,22446
07/11/2024 18:50,actual,22492
07/11/2024 18:55,actual,22506
07/11/2024 19:00,actual,22528
07/11/2024 19:05,actual,22517
07/11/2024 19:10,actual,22455
07/11/2024 19:15,actual,22426
07/11/2024 19:20,actual,22386
07/11/2024 19:25,actual,22310
07/11/2024 19:30,actual,22238
07/11/2024 19:35,actual,22175
07/11/2024 19:40,actual,22057
07/11/2024 19:45,actual,21982
07/11/2024 19:50,actual,21899
07/11/2024 19:55,actual,21866
07/11/2024 20:00,actual,21802
07/11/2024 20:05,actual,21788
07/11/2024 20:10,actual,21732
07/11/2024 20:15,actual,21661
07/11/2024 20:20,actual,21633
07/11/2024 20:25,actual,21529
07/11/2024 20:30,actual,21495
07/11/2024 20:35,actual,21446
07/11/2024 20:40,actual,21430
07/11/2024 20:45,actual,21379
07/11/2024 20:50,actual,21345
07/11/2024 20:55,actual,21270
07/11/2024 21:00,actual,21187
07/11/2024 21:05,actual,21046
07/11/2024 21:10,actual,20926
07/11/2024 21:15,actual,20823
07/11/2024 21:20,actual,20755
07/11/2024 21:25,actual,20632
07/11/2024 21:30,actual,20531
07/11/2024 21:35,actual,20414
07/11/2024 21:40,actual,20236
07/11/2024 21:45,actual,20157
07/11/2024 21:50,actual,20018
07/11/2024 21:55,actual,19870
07/11/2024 22:00,actual,19674
07/11/2024 22:05,actual,19475
07/11/2024 22:10,actual,19318
07/11/2024 22:15,actual,19228
07/11/2024 22:20,actual,19058
07/11/2024 22:25,actual,18946
07/11/2024 22:30,actual,18806
07/11/2024 22:35,actual,18677
07/11/2024 22:40,actual,18538
07/11/2024 22:45,actual,18396
07/11/2024 22:50,actual,18248
07/11/2024 22:55,actual,18094
07/11/2024 23:00,actual,17897
07/11/2024 23:05,actual,17769
07/11/2024 23:10,actual,17611
07/11/2024 23:15,actual,17471
07/11/2024 23:20,actual,17358
07/11/2024 23:25,actual,17239
07/11/2024 23:30,actual,17123
07/11/2024 23:35,actual,16980
07/11/2024 23:40,actual,16847
07/11/2024 23:45,actual,16747
07/11/2024 23:50,actual,16629
07/11/2024 23:55,actual,16471
