BeginDate,Type,Mw
06/30/2024 06:55,actual,12034
06/30/2024 07:00,actual,12094
06/30/2024 07:05,actual,12155
06/30/2024 07:10,actual,12201
06/30/2024 07:15,actual,12246
06/30/2024 07:20,actual,12287
06/30/2024 07:25,actual,12302
06/30/2024 07:30,actual,12353
06/30/2024 07:35,actual,12388
06/30/2024 07:40,actual,12459
06/30/2024 07:45,actual,12482
06/30/2024 07:50,actual,12530
06/30/2024 07:55,actual,12592
06/30/2024 08:00,actual,12700
06/30/2024 08:05,actual,12756
06/30/2024 08:10,actual,12838
06/30/2024 08:15,actual,12893
06/30/2024 08:20,actual,12935
06/30/2024 08:25,actual,12997
06/30/2024 08:30,actual,13011
06/30/2024 08:35,actual,13047
06/30/2024 08:40,actual,13106
06/30/2024 08:45,actual,13172
06/30/2024 08:50,actual,13278
06/30/2024 08:55,actual,13322
06/30/2024 09:00,actual,13358
06/30/2024 09:05,actual,13440
06/30/2024 09:10,actual,13517
06/30/2024 09:15,actual,13562
06/30/2024 09:20,actual,13647
06/30/2024 09:25,actual,13664
06/30/2024 09:30,actual,13703
06/30/2024 09:35,actual,13770
06/30/2024 09:40,actual,13811
06/30/2024 09:45,actual,13865
06/30/2024 09:50,actual,13929
06/30/2024 09:55,actual,13964
06/30/2024 10:00,actual,14011
06/30/2024 10:05,actual,14100
06/30/2024 10:10,actual,14181
06/30/2024 10:15,actual,14226
06/30/2024 10:20,actual,14265
06/30/2024 10:25,actual,14245
06/30/2024 10:30,actual,14292
06/30/2024 10:35,actual,14361
06/30/2024 10:40,actual,14402
06/30/2024 10:45,actual,14463
06/30/2024 10:50,actual,14525
06/30/2024 10:55,actual,14660
06/30/2024 11:00,actual,14803
06/30/2024 11:05,actual,14881
06/30/2024 11:10,actual,14993
06/30/2024 11:15,actual,15064
06/30/2024 11:20,actual,15164
06/30/2024 11:25,actual,15216
06/30/2024 11:30,actual,15300
06/30/2024 11:35,actual,15366
06/30/2024 11:40,actual,15456
06/30/2024 11:45,actual,15494
06/30/2024 11:50,actual,15547
06/30/2024 11:55,actual,15611
06/30/2024 12:00,actual,15717
06/30/2024 12:05,actual,15778
06/30/2024 12:10,actual,15801
06/30/2024 12:15,actual,15925
06/30/2024 12:20,actual,15974
06/30/2024 12:25,actual,16075
06/30/2024 12:30,actual,16150
06/30/2024 12:35,actual,16196
06/30/2024 12:40,actual,16285
06/30/2024 12:45,actual,16428
06/30/2024 12:50,actual,16552
06/30/2024 12:55,actual,16721
06/30/2024 13:00,actual,16821
06/30/2024 13:05,actual,16990
06/30/2024 13:10,actual,17042
06/30/2024 13:15,actual,17076
06/30/2024 13:20,actual,17230
06/30/2024 13:25,actual,17299
06/30/2024 13:30,actual,17393
06/30/2024 13:35,actual,17488
06/30/2024 13:40,actual,17543
06/30/2024 13:45,actual,17569
06/30/2024 13:50,actual,17644
06/30/2024 13:55,actual,17724
06/30/2024 14:00,actual,17841
06/30/2024 14:05,actual,17909
06/30/2024 14:10,actual,18007
06/30/2024 14:15,actual,18067
06/30/2024 14:20,actual,18082
06/30/2024 14:25,actual,18138
06/30/2024 14:30,actual,18171
06/30/2024 14:35,actual,18165
06/30/2024 14:40,actual,18123
06/30/2024 14:45,actual,18115
06/30/2024 14:50,actual,18180
06/30/2024 14:55,actual,18170
06/30/2024 15:00,actual,18185
06/30/2024 15:05,actual,18219
06/30/2024 15:10,actual,18283
06/30/2024 15:15,actual,18221
06/30/2024 15:20,actual,18187
06/30/2024 15:25,actual,18149
06/30/2024 15:30,actual,18101
06/30/2024 15:35,actual,18075
06/30/2024 15:40,actual,18050
06/30/2024 15:45,actual,17989
06/30/2024 15:50,actual,17960
06/30/2024 15:55,actual,17899
06/30/2024 16:00,actual,17897
06/30/2024 16:05,actual,17893
06/30/2024 16:10,actual,17888
06/30/2024 16:15,actual,17876
06/30/2024 16:20,actual,17812
06/30/2024 16:25,actual,17785
06/30/2024 16:30,actual,17799
06/30/2024 16:35,actual,17800
06/30/2024 16:40,actual,17796
06/30/2024 16:45,actual,17831
06/30/2024 16:50,actual,17811
06/30/2024 16:55,actual,17773
06/30/2024 17:00,actual,17713
06/30/2024 17:05,actual,17671
06/30/2024 17:10,actual,17657
06/30/2024 17:15,actual,17669
06/30/2024 17:20,actual,17695
06/30/2024 17:25,actual,17702
06/30/2024 17:30,actual,17676
06/30/2024 17:35,actual,17679
06/30/2024 17:40,actual,17670
06/30/2024 17:45,actual,17659
06/30/2024 17:50,actual,17701
06/30/2024 17:55,actual,17637
06/30/2024 18:00,actual,17551
06/30/2024 18:05,actual,17510
06/30/2024 18:10,actual,17448
06/30/2024 18:15,actual,17425
06/30/2024 18:20,actual,17393
06/30/2024 18:25,actual,17327
06/30/2024 18:30,actual,17267
06/30/2024 18:35,actual,17215
06/30/2024 18:40,actual,17148
06/30/2024 18:45,actual,17128
06/30/2024 18:50,actual,17127
06/30/2024 18:55,actual,17121
06/30/2024 19:00,actual,17073
06/30/2024 19:05,actual,17052
06/30/2024 19:10,actual,17032
06/30/2024 19:15,actual,16990
06/30/2024 19:20,actual,17013
06/30/2024 19:25,actual,16932
06/30/2024 19:30,actual,16887
06/30/2024 19:35,actual,16872
06/30/2024 19:40,actual,16856
06/30/2024 19:45,actual,16874
06/30/2024 19:50,actual,16819
06/30/2024 19:55,actual,16814
06/30/2024 20:00,actual,16787
06/30/2024 20:05,actual,16727
06/30/2024 20:10,actual,16694
06/30/2024 20:15,actual,16690
06/30/2024 20:20,actual,16655
06/30/2024 20:25,actual,16658
06/30/2024 20:30,actual,16638
06/30/2024 20:35,actual,16621
06/30/2024 20:40,actual,16677
06/30/2024 20:45,actual,16649
06/30/2024 20:50,actual,16645
06/30/2024 20:55,actual,16611
06/30/2024 21:00,actual,16563
06/30/2024 21:05,actual,16536
06/30/2024 21:10,actual,16479
06/30/2024 21:15,actual,16381
06/30/2024 21:20,actual,16343
06/30/2024 21:25,actual,16268
06/30/2024 21:30,actual,16184
06/30/2024 21:35,actual,16092
06/30/2024 21:40,actual,16046
06/30/2024 21:45,actual,15929
06/30/2024 21:50,actual,15849
06/30/2024 21:55,actual,15744
06/30/2024 22:00,actual,15632
06/30/2024 22:05,actual,15466
06/30/2024 22:10,actual,15387
06/30/2024 22:15,actual,15322
06/30/2024 22:20,actual,15235
06/30/2024 22:25,actual,15133
06/30/2024 22:30,actual,15019
06/30/2024 22:35,actual,14950
06/30/2024 22:40,actual,14814
06/30/2024 22:45,actual,14734
06/30/2024 22:50,actual,14575
06/30/2024 22:55,actual,14527
06/30/2024 23:00,actual,14396
06/30/2024 23:05,actual,14250
06/30/2024 23:10,actual,14164
06/30/2024 23:15,actual,14080
06/30/2024 23:20,actual,13982
06/30/2024 23:25,actual,13895
06/30/2024 23:30,actual,13752
06/30/2024 23:35,actual,13728
06/30/2024 23:40,actual,13612
06/30/2024 23:45,actual,13482
06/30/2024 23:50,actual,13414
06/30/2024 23:55,actual,13282
