BeginDate,Type,Mw
07/09/2024 03:25,actual,14501
07/09/2024 03:30,actual,14458
07/09/2024 03:35,actual,14460
07/09/2024 03:40,actual,14439
07/09/2024 03:45,actual,14402
07/09/2024 03:50,actual,14396
07/09/2024 03:55,actual,14366
07/09/2024 04:00,actual,14370
07/09/2024 04:05,actual,14439
07/09/2024 04:10,actual,14425
07/09/2024 04:15,actual,14411
07/09/2024 04:20,actual,14422
07/09/2024 04:25,actual,14419
07/09/2024 04:30,actual,14418
07/09/2024 04:35,actual,14457
07/09/2024 04:40,actual,14447
07/09/2024 04:45,actual,14494
07/09/2024 04:50,actual,14508
07/09/2024 04:55,actual,14521
07/09/2024 05:00,actual,14609
07/09/2024 05:05,actual,14696
07/09/2024 05:10,actual,14739
07/09/2024 05:15,actual,14778
07/09/2024 05:20,actual,14818
07/09/2024 05:25,actual,14836
07/09/2024 05:30,actual,14903
07/09/2024 05:35,actual,14908
07/09/2024 05:40,actual,14966
07/09/2024 05:45,actual,14969
07/09/2024 05:50,actual,15042
07/09/2024 05:55,actual,15117
07/09/2024 06:00,actual,15201
07/09/2024 06:05,actual,15403
07/09/2024 06:10,actual,15515
07/09/2024 06:15,actual,15596
07/09/2024 06:20,actual,15680
07/09/2024 06:25,actual,15715
07/09/2024 06:30,actual,15752
07/09/2024 06:35,actual,15812
07/09/2024 06:40,actual,15890
07/09/2024 06:45,actual,15965
07/09/2024 06:50,actual,16016
07/09/2024 06:55,actual,16045
07/09/2024 07:00,actual,16155
07/09/2024 07:05,actual,16264
07/09/2024 07:10,actual,16366
07/09/2024 07:15,actual,16479
07/09/2024 07:20,actual,16483
07/09/2024 07:25,actual,16557
07/09/2024 07:30,actual,16621
07/09/2024 07:35,actual,16640
07/09/2024 07:40,actual,16719
07/09/2024 07:45,actual,16782
07/09/2024 07:50,actual,16823
07/09/2024 07:55,actual,16876
07/09/2024 08:00,actual,16886
07/09/2024 08:05,actual,17006
07/09/2024 08:10,actual,17021
07/09/2024 08:15,actual,17071
07/09/2024 08:20,actual,17092
07/09/2024 08:25,actual,17119
07/09/2024 08:30,actual,17200
07/09/2024 08:35,actual,17189
07/09/2024 08:40,actual,17260
07/09/2024 08:45,actual,17318
07/09/2024 08:50,actual,17362
07/09/2024 08:55,actual,17368
07/09/2024 09:00,actual,17340
07/09/2024 09:05,actual,17382
07/09/2024 09:10,actual,17468
07/09/2024 09:15,actual,17538
07/09/2024 09:20,actual,17605
07/09/2024 09:25,actual,17712
07/09/2024 09:30,actual,17794
07/09/2024 09:35,actual,17864
07/09/2024 09:40,actual,17943
07/09/2024 09:45,actual,18042
07/09/2024 09:50,actual,18122
07/09/2024 09:55,actual,18202
07/09/2024 10:00,actual,18238
07/09/2024 10:05,actual,18368
07/09/2024 10:10,actual,18391
07/09/2024 10:15,actual,18524
07/09/2024 10:20,actual,18587
07/09/2024 10:25,actual,18709
07/09/2024 10:30,actual,18735
07/09/2024 10:35,actual,18836
07/09/2024 10:40,actual,18852
07/09/2024 10:45,actual,18938
07/09/2024 10:50,actual,18548
07/09/2024 10:55,actual,19143
07/09/2024 11:00,actual,19130
07/09/2024 11:05,actual,19204
07/09/2024 11:10,actual,19243
07/09/2024 11:15,actual,19282
07/09/2024 11:20,actual,19309
07/09/2024 11:25,actual,19342
07/09/2024 11:30,actual,19375
07/09/2024 11:35,actual,19341
07/09/2024 11:40,actual,19367
07/09/2024 11:45,actual,19318
07/09/2024 11:50,actual,19350
07/09/2024 11:55,actual,19313
07/09/2024 12:00,actual,19251
07/09/2024 12:05,actual,19195
07/09/2024 12:10,actual,19158
07/09/2024 12:15,actual,19163
07/09/2024 12:20,actual,19132
07/09/2024 12:25,actual,19135
07/09/2024 12:30,actual,19151
07/09/2024 12:35,actual,19175
07/09/2024 12:40,actual,19188
07/09/2024 12:45,actual,18794
07/09/2024 12:50,actual,19195
07/09/2024 12:55,actual,19135
07/09/2024 13:00,actual,19192
07/09/2024 13:05,actual,19276
07/09/2024 13:10,actual,19299
07/09/2024 13:15,actual,19390
07/09/2024 13:20,actual,19463
07/09/2024 13:25,actual,19498
07/09/2024 13:30,actual,19599
07/09/2024 13:35,actual,19710
07/09/2024 13:40,actual,19780
07/09/2024 13:45,actual,19879
07/09/2024 13:50,actual,19958
07/09/2024 13:55,actual,20073
07/09/2024 14:00,actual,20180
07/09/2024 14:05,actual,20208
07/09/2024 14:10,actual,20276
07/09/2024 14:15,actual,20352
07/09/2024 14:20,actual,20464
07/09/2024 14:25,actual,20419
07/09/2024 14:30,actual,20502
07/09/2024 14:35,actual,20620
07/09/2024 14:40,actual,20644
07/09/2024 14:45,actual,20733
07/09/2024 14:50,actual,20765
07/09/2024 14:55,actual,20853
07/09/2024 15:00,actual,20916
07/09/2024 15:05,actual,21073
07/09/2024 15:10,actual,21216
07/09/2024 15:15,actual,21241
07/09/2024 15:20,actual,21341
07/09/2024 15:25,actual,21454
07/09/2024 15:30,actual,21462
07/09/2024 15:35,actual,21557
07/09/2024 15:40,actual,21603
07/09/2024 15:45,actual,21637
07/09/2024 15:50,actual,21665
07/09/2024 15:55,actual,21719
07/09/2024 16:00,actual,21812
07/09/2024 16:05,actual,21928
07/09/2024 16:10,actual,21992
07/09/2024 16:15,actual,22081
07/09/2024 16:20,actual,22145
07/09/2024 16:25,actual,22194
07/09/2024 16:30,actual,22278
07/09/2024 16:35,actual,22324
07/09/2024 16:40,actual,22409
07/09/2024 16:45,actual,22506
07/09/2024 16:50,actual,22571
07/09/2024 16:55,actual,22637
07/09/2024 17:00,actual,22435
07/09/2024 17:05,actual,22534
07/09/2024 17:10,actual,22636
07/09/2024 17:15,actual,22728
07/09/2024 17:20,actual,22812
07/09/2024 17:25,actual,22874
07/09/2024 17:30,actual,22998
07/09/2024 17:35,actual,23104
07/09/2024 17:40,actual,23191
07/09/2024 17:45,actual,23198
07/09/2024 17:50,actual,23216
07/09/2024 17:55,actual,23209
07/09/2024 18:00,actual,23060
07/09/2024 18:05,actual,23010
07/09/2024 18:10,actual,22969
07/09/2024 18:15,actual,23014
07/09/2024 18:20,actual,23004
07/09/2024 18:25,actual,22979
07/09/2024 18:30,actual,22875
07/09/2024 18:35,actual,22809
07/09/2024 18:40,actual,22785
07/09/2024 18:45,actual,22720
07/09/2024 18:50,actual,22685
07/09/2024 18:55,actual,22667
07/09/2024 19:00,actual,22695
07/09/2024 19:05,actual,22726
07/09/2024 19:10,actual,22698
07/09/2024 19:15,actual,22629
07/09/2024 19:20,actual,22580
07/09/2024 19:25,actual,22562
07/09/2024 19:30,actual,22497
07/09/2024 19:35,actual,22443
07/09/2024 19:40,actual,22381
07/09/2024 19:45,actual,22355
07/09/2024 19:50,actual,22333
07/09/2024 19:55,actual,22318
07/09/2024 20:00,actual,22394
07/09/2024 20:05,actual,22314
07/09/2024 20:10,actual,22311
07/09/2024 20:15,actual,22310
07/09/2024 20:20,actual,22278
07/09/2024 20:25,actual,22255
07/09/2024 20:30,actual,22176
07/09/2024 20:35,actual,22111
07/09/2024 20:40,actual,22077
07/09/2024 20:45,actual,22017
07/09/2024 20:50,actual,21962
07/09/2024 20:55,actual,21867
07/09/2024 21:00,actual,21717
07/09/2024 21:05,actual,21594
07/09/2024 21:10,actual,21515
07/09/2024 21:15,actual,21388
07/09/2024 21:20,actual,21322
07/09/2024 21:25,actual,21174
07/09/2024 21:30,actual,21114
07/09/2024 21:35,actual,20942
07/09/2024 21:40,actual,20840
07/09/2024 21:45,actual,20691
07/09/2024 21:50,actual,20567
07/09/2024 21:55,actual,20407
07/09/2024 22:00,actual,20190
07/09/2024 22:05,actual,20069
07/09/2024 22:10,actual,19916
07/09/2024 22:15,actual,19806
07/09/2024 22:20,actual,19646
07/09/2024 22:25,actual,19534
07/09/2024 22:30,actual,19398
07/09/2024 22:35,actual,19277
07/09/2024 22:40,actual,19116
07/09/2024 22:45,actual,18957
07/09/2024 22:50,actual,18848
07/09/2024 22:55,actual,18725
07/09/2024 23:00,actual,18541
07/09/2024 23:05,actual,18415
07/09/2024 23:10,actual,18372
07/09/2024 23:15,actual,18330
07/09/2024 23:20,actual,18206
07/09/2024 23:25,actual,18059
07/09/2024 23:30,actual,17946
07/09/2024 23:35,actual,17812
07/09/2024 23:40,actual,17577
07/09/2024 23:45,actual,17470
07/09/2024 23:50,actual,17333
07/09/2024 23:55,actual,17268
