BeginDate,Type,Mw
07/06/2024 16:00,actual,17486
07/06/2024 16:05,actual,17554
07/06/2024 16:10,actual,17569
07/06/2024 16:15,actual,17724
07/06/2024 16:20,actual,17797
07/06/2024 16:25,actual,17873
07/06/2024 16:30,actual,17942
07/06/2024 16:35,actual,18063
07/06/2024 16:40,actual,18084
07/06/2024 16:45,actual,18160
07/06/2024 16:50,actual,18304
07/06/2024 16:55,actual,18340
07/06/2024 17:00,actual,18440
07/06/2024 17:05,actual,18441
07/06/2024 17:10,actual,18482
07/06/2024 17:15,actual,18576
07/06/2024 17:20,actual,18660
07/06/2024 17:25,actual,18735
07/06/2024 17:30,actual,18840
07/06/2024 17:35,actual,18904
07/06/2024 17:40,actual,19014
07/06/2024 17:45,actual,19061
07/06/2024 17:50,actual,19103
07/06/2024 17:55,actual,19149
07/06/2024 18:00,actual,19111
07/06/2024 18:05,actual,19131
07/06/2024 18:10,actual,19153
07/06/2024 18:15,actual,19172
07/06/2024 18:20,actual,19212
07/06/2024 18:25,actual,19252
07/06/2024 18:30,actual,19199
07/06/2024 18:35,actual,19181
07/06/2024 18:40,actual,19190
07/06/2024 18:45,actual,19185
07/06/2024 18:50,actual,19175
07/06/2024 18:55,actual,19159
07/06/2024 19:00,actual,19133
07/06/2024 19:05,actual,19121
07/06/2024 19:10,actual,19116
07/06/2024 19:15,actual,19157
07/06/2024 19:20,actual,19100
07/06/2024 19:25,actual,19069
07/06/2024 19:30,actual,19068
07/06/2024 19:35,actual,19028
07/06/2024 19:40,actual,19013
07/06/2024 19:45,actual,18994
07/06/2024 19:50,actual,18994
07/06/2024 19:55,actual,18936
07/06/2024 20:00,actual,18874
07/06/2024 20:05,actual,18892
07/06/2024 20:10,actual,18843
07/06/2024 20:15,actual,18844
07/06/2024 20:20,actual,18823
07/06/2024 20:25,actual,18793
07/06/2024 20:30,actual,18759
07/06/2024 20:35,actual,18754
07/06/2024 20:40,actual,18761
07/06/2024 20:45,actual,18741
07/06/2024 20:50,actual,18698
07/06/2024 20:55,actual,18684
07/06/2024 21:00,actual,18599
07/06/2024 21:05,actual,18541
07/06/2024 21:10,actual,18465
07/06/2024 21:15,actual,18441
07/06/2024 21:20,actual,18373
07/06/2024 21:25,actual,18305
07/06/2024 21:30,actual,18265
07/06/2024 21:35,actual,18195
07/06/2024 21:40,actual,18133
07/06/2024 21:45,actual,18042
07/06/2024 21:50,actual,17997
07/06/2024 21:55,actual,17900
07/06/2024 22:00,actual,17782
07/06/2024 22:05,actual,17676
07/06/2024 22:10,actual,17545
07/06/2024 22:15,actual,17465
07/06/2024 22:20,actual,17368
07/06/2024 22:25,actual,17324
07/06/2024 22:30,actual,17212
07/06/2024 22:35,actual,17118
07/06/2024 22:40,actual,17043
07/06/2024 22:45,actual,16940
07/06/2024 22:50,actual,16821
07/06/2024 22:55,actual,16704
07/06/2024 23:00,actual,16590
07/06/2024 23:05,actual,16504
07/06/2024 23:10,actual,16383
07/06/2024 23:15,actual,16342
07/06/2024 23:20,actual,16192
07/06/2024 23:25,actual,16111
07/06/2024 23:30,actual,16022
07/06/2024 23:35,actual,15908
07/06/2024 23:40,actual,15824
07/06/2024 23:45,actual,15762
07/06/2024 23:50,actual,15638
07/06/2024 23:55,actual,15547
